Observationsstation;År;Månad;Dag;Tid [Lokal tid];Lufttemperatur [°C];Daggpunktstemperatur [°C];Molnighet [1/8];Lufttryck [hPa];Relativ luftfuktighet [%];Nederbördsmängd [mm];Snödjup [cm];Horisontell sikt [m];Vindriktning [°];Byvindshastighet [m/s];Vindhastighet [m/s]
Helsingfors Kajsaniemi;2025;1;17;03:10;4;1,9;Klart (0/8);1018,3;86;0;2;50000;282;5,8;4,3
Helsingfors Kajsaniemi;2025;1;17;03:20;3,9;1,8;Klart (0/8);1018,4;86;0;2;50000;286;6,3;4,1
Helsingfors Kajsaniemi;2025;1;17;03:30;4;1,8;Klart (0/8);1018,5;85;0;2;50000;283;7;4,7
Helsingfors Kajsaniemi;2025;1;17;03:40;4;1,8;Klart (0/8);1018,5;86;0;2;50000;282;6,9;5
Helsingfors Kajsaniemi;2025;1;17;03:50;4;1,8;Klart (0/8);1018,4;86;0;2;50000;288;4,8;3,1
Helsingfors Kajsaniemi;2025;1;17;04:00;3,8;1,6;Klart (0/8);1018,4;86;0;2;50000;284;6;3,6
Helsingfors Kajsaniemi;2025;1;17;04:10;3,8;1,7;Mest klart (2/8);1018,5;87;0;2;50000;284;4,6;3,2
Helsingfors Kajsaniemi;2025;1;17;04:20;3,6;1,7;Halv klart (4/8);1018,6;87;0;2;50000;287;5;3,3
Helsingfors Kajsaniemi;2025;1;17;04:30;3,2;1,5;Molnigt (6/8);1018,8;89;0;2;50000;287;4,1;2,7
Helsingfors Kajsaniemi;2025;1;17;04:40;3,2;1,5;Molnigt (7/8);1018,7;89;0;2;50000;284;3,8;2,3
Helsingfors Kajsaniemi;2025;1;17;04:50;2,9;1,4;Molnigt (7/8);1018,9;90;0;2;50000;284;4;2,4
Helsingfors Kajsaniemi;2025;1;17;05:00;3,4;1,7;Molnigt (7/8);1018,8;88;0;2;50000;274;6,1;4,2
Helsingfors Kajsaniemi;2025;1;17;05:10;2,9;1,4;Halv klart (4/8);1018,9;90;0;0;50000;282;5,2;2,2
Helsingfors Kajsaniemi;2025;1;17;05:20;3,1;1,6;Halv klart (5/8);1019;90;0;2;50000;268;4,1;2,8
Helsingfors Kajsaniemi;2025;1;17;05:30;2,7;1,1;Mest klart (3/8);1019,2;89;0;0;50000;264;3,9;3
Helsingfors Kajsaniemi;2025;1;17;05:40;2,7;1,2;Mest klart (2/8);1019,2;90;0;2;50000;260;3,9;2,8
Helsingfors Kajsaniemi;2025;1;17;05:50;2,6;1,3;Klart (1/8);1019,4;91;0;2;50000;277;3,8;2,5
Helsingfors Kajsaniemi;2025;1;17;06:00;2,7;1,4;Klart (0/8);1019,5;91;0;2;50000;281;4,1;2,8
Helsingfors Kajsaniemi;2025;1;17;06:10;2,6;1,2;Mest klart (3/8);1019,6;91;0;2;50000;280;4;2,7
Helsingfors Kajsaniemi;2025;1;17;06:20;2,5;1,3;Halv klart (4/8);1019,7;92;0;0;50000;274;4,3;2,8
Helsingfors Kajsaniemi;2025;1;17;06:30;2,5;1,2;Mest klart (3/8);1019,6;91;0;2;50000;272;4,1;3
Helsingfors Kajsaniemi;2025;1;17;06:40;2,5;1,1;Halv klart (5/8);1019,7;91;0;2;50000;270;4,9;3,5
Helsingfors Kajsaniemi;2025;1;17;06:50;3,1;1,5;Molnigt (6/8);1019,8;89;0;2;50000;266;5,1;3,7
Helsingfors Kajsaniemi;2025;1;17;07:00;3,2;1,4;Molnigt (7/8);1019,8;88;0;2;50000;272;4,9;3,4
Helsingfors Kajsaniemi;2025;1;17;07:10;2,8;1,1;Molnigt (7/8);1019,7;89;0;2;50000;274;3,2;2,2
Helsingfors Kajsaniemi;2025;1;17;07:20;2,5;1,1;Molnigt (7/8);1019,6;90;0;2;50000;268;3,2;2,4
Helsingfors Kajsaniemi;2025;1;17;07:30;2,8;1,4;Molnigt (7/8);1019,8;90;0;2;50000;276;3,8;2,5
Helsingfors Kajsaniemi;2025;1;17;07:40;2,9;1,4;Halv klart (5/8);1019,7;90;0;2;48360;268;5;3,6
Helsingfors Kajsaniemi;2025;1;17;07:50;2,7;1,2;Halv klart (4/8);1019,6;90;0;2;50000;271;4,5;3,2
Helsingfors Kajsaniemi;2025;1;17;08:00;2,2;0,9;Halv klart (5/8);1019,5;91;0;0;50000;272;3,2;2,4
Helsingfors Kajsaniemi;2025;1;17;08:10;2,5;1,5;Molnigt (6/8);1019,7;93;0;2;50000;260;3,5;2,7
Helsingfors Kajsaniemi;2025;1;17;08:20;2,5;1,2;Molnigt (6/8);1019,8;91;0;2;50000;262;4,3;2,9
Helsingfors Kajsaniemi;2025;1;17;08:30;2,9;1,4;Mest klart (3/8);1019,8;90;0;2;50000;259;4,7;2,9
Helsingfors Kajsaniemi;2025;1;17;08:40;2,8;1,2;Klart (1/8);1020;89;0;2;50000;261;4,7;3,3
Helsingfors Kajsaniemi;2025;1;17;08:50;2,6;1,2;Klart (0/8);1019,9;90;0;2;50000;263;5;3,7
Helsingfors Kajsaniemi;2025;1;17;09:00;2,5;1,1;Klart (0/8);1019,7;91;0;2;50000;263;4,8;3,3
Helsingfors Kajsaniemi;2025;1;17;09:10;2,8;1,6;Klart (0/8);1019,5;91;0;2;50000;259;3,9;2,6
Helsingfors Kajsaniemi;2025;1;17;09:20;2,6;1,1;Klart (1/8);1019,6;90;0;2;50000;257;3,9;2,8
Helsingfors Kajsaniemi;2025;1;17;09:30;2,8;1,3;Mest klart (3/8);1019,5;90;0;2;50000;255;4,1;2,4
Helsingfors Kajsaniemi;2025;1;17;09:40;2,7;1,3;Mest klart (2/8);1019,8;91;0;2;50000;266;5,8;3
Helsingfors Kajsaniemi;2025;1;17;09:50;2,8;1,4;Klart (1/8);1019,8;91;0;2;50000;257;6,4;4,8
Helsingfors Kajsaniemi;2025;1;17;10:00;2,8;1,5;Klart (1/8);1019,6;91;0;2;50000;256;6,5;4,2
Helsingfors Kajsaniemi;2025;1;17;10:10;2,9;1,6;Mest klart (3/8);1019,6;91;0;2;50000;250;6,5;4,5
Helsingfors Kajsaniemi;2025;1;17;10:20;2,9;1,6;Molnigt (6/8);1019,6;91;0;2;50000;252;4,3;2,6
Helsingfors Kajsaniemi;2025;1;17;10:30;3,1;1,7;Molnigt (7/8);1019,7;91;0;2;50000;243;6,6;3,2
Helsingfors Kajsaniemi;2025;1;17;10:40;2,8;1,6;Mulet (8/8);1019,8;92;0;2;50000;233;6,7;3,8
Helsingfors Kajsaniemi;2025;1;17;10:50;2,3;1,7;Molnigt (7/8);1019,7;96;0;2;7410;233;7,2;4,2
Helsingfors Kajsaniemi;2025;1;17;11:00;2,2;1,8;Molnigt (7/8);1019,6;97;0;2;4960;250;7,5;4,9
Helsingfors Kajsaniemi;2025;1;17;11:10;2,3;2;Molnigt (7/8);1019,5;98;0;2;3880;251;8,5;5,9
Helsingfors Kajsaniemi;2025;1;17;11:20;2,4;2,1;Mulet (8/8);1019,5;98;0;2;3300;254;7,7;5,2
Helsingfors Kajsaniemi;2025;1;17;11:30;2,4;2,2;Mulet (8/8);1019,3;98;0;2;3350;256;7,6;5,2
Helsingfors Kajsaniemi;2025;1;17;11:40;2,5;2,2;Mulet (8/8);1019,2;98;0;2;3430;254;8;5,5
Helsingfors Kajsaniemi;2025;1;17;11:50;2,5;2,2;Mulet (8/8);1019;98;0;2;4580;263;8,1;5,3
Helsingfors Kajsaniemi;2025;1;17;12:00;2,4;2,2;Mulet (8/8);1019,1;99;0;2;4620;261;7,4;5
Helsingfors Kajsaniemi;2025;1;17;12:10;2,4;2,2;Mulet (8/8);1018,9;98;0;2;6390;252;6,7;4,2
Helsingfors Kajsaniemi;2025;1;17;12:20;2,4;2,1;Mulet (8/8);1018,8;98;0;0;5200;250;6,4;4
Helsingfors Kajsaniemi;2025;1;17;12:30;2,3;2,1;Mulet (8/8);1018,6;99;0;2;2960;247;6,2;4,2
Helsingfors Kajsaniemi;2025;1;17;12:40;2,2;2;Mulet (8/8);1018,8;99;0;2;3410;255;7,1;4,7
Helsingfors Kajsaniemi;2025;1;17;12:50;2,2;2;Mulet (8/8);1018,4;99;0;2;2600;250;7,1;3,9
Helsingfors Kajsaniemi;2025;1;17;13:00;2,3;2,1;Mulet (8/8);1018,2;99;0;2;2790;249;6,5;3,5
Helsingfors Kajsaniemi;2025;1;17;13:10;2,4;2,2;Mulet (8/8);1018,2;99;0;2;2010;245;7,6;4,6
Helsingfors Kajsaniemi;2025;1;17;13:20;2,3;2,2;Mulet (8/8);1018,1;99;0;0;1680;243;6,3;4,2
Helsingfors Kajsaniemi;2025;1;17;13:30;2,4;2,3;Mulet (8/8);1018;99;0;0;3600;242;9,5;5,7
Helsingfors Kajsaniemi;2025;1;17;13:40;2,5;2,3;Mulet (8/8);1017,9;99;0;0;2670;242;8,8;5,9
Helsingfors Kajsaniemi;2025;1;17;13:50;2,6;2,5;Mulet (8/8);1018;99;0;0;2890;249;9,5;6,3
Helsingfors Kajsaniemi;2025;1;17;14:00;2,8;2,6;Mulet (8/8);1017,9;99;0;0;3300;245;10,5;7
Helsingfors Kajsaniemi;2025;1;17;14:10;2,8;2,7;Mulet (8/8);1017,7;99;0;0;3650;248;9,7;6,4
Helsingfors Kajsaniemi;2025;1;17;14:20;2,9;2,7;Mulet (8/8);1017,5;99;0;0;7640;249;10,5;6,7
Helsingfors Kajsaniemi;2025;1;17;14:30;3;2,8;Mulet (8/8);1017,4;99;0;0;7150;247;11;7
Helsingfors Kajsaniemi;2025;1;17;14:40;3;2,8;Mulet (8/8);1017,3;99;0;0;10380;247;10;6,5
Helsingfors Kajsaniemi;2025;1;17;14:50;3,1;2,9;Mulet (8/8);1017,1;98;0;0;11230;248;9,3;6,3
Helsingfors Kajsaniemi;2025;1;17;15:00;3,1;2,9;Mulet (8/8);1017,2;98;0;0;18390;253;10,1;5,8
Helsingfors Kajsaniemi;2025;1;17;15:10;3,1;2,9;Mulet (8/8);1016,9;98;0;0;14930;246;9,5;5,9
Helsingfors Kajsaniemi;2025;1;17;15:20;3,1;2,8;Mulet (8/8);1016,9;98;0;0;17340;247;8,6;5,6
Helsingfors Kajsaniemi;2025;1;17;15:30;3,1;2,8;Mulet (8/8);1016,8;98;0;0;16600;252;8,3;5,4
Helsingfors Kajsaniemi;2025;1;17;15:40;3,1;2,8;Mulet (8/8);1016,7;97;0;0;13580;250;7,3;4,3
Helsingfors Kajsaniemi;2025;1;17;15:50;3,1;2,8;Mulet (8/8);1016,6;97;0;0;10300;251;6,8;4,6
Helsingfors Kajsaniemi;2025;1;17;16:00;3,2;2,9;Mulet (8/8);1016,5;98;0;0;10390;252;7,2;4,3
Helsingfors Kajsaniemi;2025;1;17;16:10;3,3;3;Mulet (8/8);1016,1;98;0;0;6520;242;7,1;4
Helsingfors Kajsaniemi;2025;1;17;16:20;3,4;3,1;Mulet (8/8);1016,1;98;0;0;4680;241;8;4,6
Helsingfors Kajsaniemi;2025;1;17;16:30;3,4;3,1;Mulet (8/8);1016,3;98;0;0;4260;243;7,7;4,4
Helsingfors Kajsaniemi;2025;1;17;16:40;3,4;3,2;Mulet (8/8);1016,3;98;0;0;4210;248;8,4;4,4
Helsingfors Kajsaniemi;2025;1;17;16:50;3,5;3,3;Mulet (8/8);1016;98;0;0;3770;247;6,9;4,4
Helsingfors Kajsaniemi;2025;1;17;17:00;3,6;3,4;Mulet (8/8);1015,6;98;0;0;5400;245;8,4;4,9
Helsingfors Kajsaniemi;2025;1;17;17:10;3,7;3,4;Mulet (8/8);1015,4;98;0;0;6750;241;8,8;4,9
Helsingfors Kajsaniemi;2025;1;17;17:20;3,7;3,4;Mulet (8/8);1015,1;98;0;0;8430;235;9,9;5
Helsingfors Kajsaniemi;2025;1;17;17:30;3,8;3,4;Mulet (8/8);1015,1;97;0;0;9030;241;8,4;5,3
Helsingfors Kajsaniemi;2025;1;17;17:40;3,8;3,4;Mulet (8/8);1014,9;97;0;0;9680;241;9,1;5,5
Helsingfors Kajsaniemi;2025;1;17;17:50;3,9;3,3;Mulet (8/8);1014,9;96;0;0;10670;244;9,5;5,6
Helsingfors Kajsaniemi;2025;1;17;18:00;3,9;3,3;Mulet (8/8);1014,7;96;0;0;10830;245;9,1;5,9
Helsingfors Kajsaniemi;2025;1;17;18:10;3,9;3,2;Mulet (8/8);1014,4;95;0;0;11060;244;8,8;5,4
Helsingfors Kajsaniemi;2025;1;17;18:20;4;3,2;Mulet (8/8);1014,2;95;0;0;11500;248;9,6;5,7
Helsingfors Kajsaniemi;2025;1;17;18:30;3,9;3,1;Mulet (8/8);1014,1;94;0;0;12090;251;8,6;5,1
Helsingfors Kajsaniemi;2025;1;17;18:40;3,9;3,1;Mulet (8/8);1013,9;94;0;0;12410;250;8,5;5,6
Helsingfors Kajsaniemi;2025;1;17;18:50;3,9;3;Mulet (8/8);1013,8;94;0;0;13200;250;10;5,5
Helsingfors Kajsaniemi;2025;1;17;19:00;3,9;2,9;Mulet (8/8);1013,4;94;0;0;13250;242;9,4;5,8
Helsingfors Kajsaniemi;2025;1;17;19:10;3,9;3;Mulet (8/8);1013,6;94;0;0;13630;247;9,6;5,9
Helsingfors Kajsaniemi;2025;1;17;19:20;3,9;2,8;Mulet (8/8);1013,4;93;0;0;14290;253;9,3;6
Helsingfors Kajsaniemi;2025;1;17;19:30;3,8;2,8;Mulet (8/8);1012,9;93;0;0;14500;253;8,4;5,3
Helsingfors Kajsaniemi;2025;1;17;19:40;3,8;2,8;Mulet (8/8);1012,6;93;0;0;15070;248;10,7;5,4
Helsingfors Kajsaniemi;2025;1;17;19:50;3,9;2,8;Mulet (8/8);1012,3;93;0;0;15400;245;8,2;4,9
Helsingfors Kajsaniemi;2025;1;17;20:00;3,8;2,7;Mulet (8/8);1011,6;92;0;0;15900;240;7,4;4,4
Helsingfors Kajsaniemi;2025;1;17;20:10;3,7;2,7;Mulet (8/8);1011,5;93;0;0;15210;233;7,6;4,6
Helsingfors Kajsaniemi;2025;1;17;20:20;3,7;2,7;Mulet (8/8);1011,1;93;0;0;15670;227;9;5,1
Helsingfors Kajsaniemi;2025;1;17;20:30;3,7;2,7;Mulet (8/8);1011,9;93;0;0;15660;241;9,9;6,1
Helsingfors Kajsaniemi;2025;1;17;20:40;3,7;2,6;Molnigt (7/8);1012,2;92;0;0;15660;251;10,4;5,9
Helsingfors Kajsaniemi;2025;1;17;20:50;3,8;2,7;Molnigt (7/8);1012;92;0;0;16930;256;9,6;5,5
Helsingfors Kajsaniemi;2025;1;17;21:00;3,8;2,6;Molnigt (7/8);1011,7;92;0;0;17670;254;8,8;5,7
Helsingfors Kajsaniemi;2025;1;17;21:10;3,8;2,6;Molnigt (7/8);1011,3;91;0;0;17590;246;7,8;5,3
Helsingfors Kajsaniemi;2025;1;17;21:20;3,8;2,5;Molnigt (7/8);1011,4;91;0;0;18630;249;8,2;4,8
Helsingfors Kajsaniemi;2025;1;17;21:30;3,8;2,4;Mulet (8/8);1010,9;91;0;0;18710;247;8;4,8
Helsingfors Kajsaniemi;2025;1;17;21:40;3,8;2,3;Mulet (8/8);1010,4;90;0;0;19370;242;8;4,8
Helsingfors Kajsaniemi;2025;1;17;21:50;3,8;2,3;Mulet (8/8);1010,3;90;0;0;20050;243;8,3;4,4
Helsingfors Kajsaniemi;2025;1;17;22:00;3,8;2,3;Mulet (8/8);1010,3;90;0;0;19920;245;8,2;4,4
Helsingfors Kajsaniemi;2025;1;17;22:10;3,8;2,3;Mulet (8/8);1010;90;0;0;20200;240;7,4;4,6
Helsingfors Kajsaniemi;2025;1;17;22:20;3,8;2,2;Molnigt (7/8);1010;89;0;0;22020;247;8,3;5,3
Helsingfors Kajsaniemi;2025;1;17;22:30;3,9;2,2;Molnigt (7/8);1009,7;89;0;0;22990;247;7,7;4,7
Helsingfors Kajsaniemi;2025;1;17;22:40;4;2,2;Molnigt (7/8);1009,7;88;0;0;22190;250;8,1;4,9
Helsingfors Kajsaniemi;2025;1;17;22:50;4,1;2,1;Molnigt (7/8);1009,7;87;0;0;24680;257;8,7;4,8
Helsingfors Kajsaniemi;2025;1;17;23:00;4,1;2,1;Molnigt (7/8);1009,8;87;0;0;23690;255;8,7;5,6
Helsingfors Kajsaniemi;2025;1;17;23:10;4;2;Molnigt (6/8);1009,5;87;0;0;25140;263;8,5;5,6
Helsingfors Kajsaniemi;2025;1;17;23:20;4,2;1,9;Mest klart (3/8);1009,3;86;0;0;25450;259;7,5;5
Helsingfors Kajsaniemi;2025;1;17;23:30;4,4;1,9;Klart (1/8);1009,2;84;0;0;26760;262;8,7;5,6
Helsingfors Kajsaniemi;2025;1;17;23:40;4,2;1,9;Klart (0/8);1009,2;85;0;0;25840;262;8,2;5,3
Helsingfors Kajsaniemi;2025;1;17;23:50;4,2;1,9;Klart (0/8);1009,1;85;0;0;24470;266;8,3;5,7
Helsingfors Kajsaniemi;2025;1;18;00:00;4,1;1,9;Klart (0/8);1009,2;85;0;0;25520;268;8,1;5,2
Helsingfors Kajsaniemi;2025;1;18;00:10;4,3;1,9;Klart (0/8);1009,3;85;0;0;25510;271;7,6;5,2
Helsingfors Kajsaniemi;2025;1;18;00:20;4,2;1,9;Klart (0/8);1009,3;85;0;0;27220;266;8,7;5,6
Helsingfors Kajsaniemi;2025;1;18;00:30;4,2;1,8;Klart (0/8);1009;84;0;0;26970;268;8,4;5,6
Helsingfors Kajsaniemi;2025;1;18;00:40;4,2;1,8;Klart (0/8);1009,2;84;0;0;24530;266;7,6;5
Helsingfors Kajsaniemi;2025;1;18;00:50;4,2;1,7;Klart (0/8);1009,2;84;0;0;26860;263;7,7;5,2
Helsingfors Kajsaniemi;2025;1;18;01:00;4,2;1,7;Klart (0/8);1009,4;84;0;0;25190;274;8;4,8
Helsingfors Kajsaniemi;2025;1;18;01:10;4,3;1,7;Klart (0/8);1009,2;83;0;0;27360;276;7,7;4,7
Helsingfors Kajsaniemi;2025;1;18;01:20;4,4;1,5;Klart (0/8);1009,2;82;0;0;26310;277;8,3;5,2
Helsingfors Kajsaniemi;2025;1;18;01:30;4,4;1,5;Klart (0/8);1009,3;82;0;0;28390;276;7,3;5,1
Helsingfors Kajsaniemi;2025;1;18;01:40;4,6;1,4;Klart (0/8);1009,5;80;0;0;28240;278;8,4;5,1
Helsingfors Kajsaniemi;2025;1;18;01:50;4,5;1,4;Klart (0/8);1009,7;80;0;0;27360;282;8,3;5
Helsingfors Kajsaniemi;2025;1;18;02:00;4,6;1,3;Klart (0/8);1009,9;79;0;0;28660;285;7,8;4,6
Helsingfors Kajsaniemi;2025;1;18;02:10;4,8;1,3;Klart (0/8);1010;78;0;0;29080;284;7,8;4,6
Helsingfors Kajsaniemi;2025;1;18;02:20;4,9;1,3;Klart (0/8);1010,1;77;0;0;33480;283;8,5;4,9
Helsingfors Kajsaniemi;2025;1;18;02:30;4,9;1,2;Klart (0/8);1010,3;77;0;0;30120;286;7,3;4,4
Helsingfors Kajsaniemi;2025;1;18;02:40;5,2;1,2;Klart (0/8);1010,4;75;0;0;35600;286;6,8;4,4
Helsingfors Kajsaniemi;2025;1;18;02:50;5,2;1,1;Klart (0/8);1010,2;75;0;0;29960;285;9,1;5,2
Helsingfors Kajsaniemi;2025;1;18;03:00;5,3;1;Klart (0/8);1010;74;0;0;35910;287;7,3;4,9
Helsingfors Kajsaniemi;2025;1;18;03:10;5,2;0,9;Klart (0/8);1010,1;73;0;0;35320;283;8,5;5,5
Helsingfors Kajsaniemi;2025;1;18;03:20;5,3;0,8;Klart (0/8);1010,3;73;0;0;38140;288;7,5;4,7
Helsingfors Kajsaniemi;2025;1;18;03:30;5,3;0,7;Klart (0/8);1010,5;72;0;0;37650;288;7,5;4,6
Helsingfors Kajsaniemi;2025;1;18;03:40;5,4;0,6;Klart (0/8);1010,6;71;0;0;38170;294;7,7;5
Helsingfors Kajsaniemi;2025;1;18;03:50;5,2;0,4;Klart (0/8);1010,6;71;0;0;39120;294;7,8;5,1
Helsingfors Kajsaniemi;2025;1;18;04:00;5,5;0,2;Klart (0/8);1010,6;68;0;0;47570;298;10,1;6
Helsingfors Kajsaniemi;2025;1;18;04:10;5,7;-0,3;Klart (0/8);1010,6;65;0;0;47540;295;11,7;6,4
Helsingfors Kajsaniemi;2025;1;18;04:20;6,1;-0,7;Klart (0/8);1010,5;62;0;0;50000;299;12;6,9
Helsingfors Kajsaniemi;2025;1;18;04:30;6,3;-0,8;Klart (0/8);1010,3;60;0;0;50000;297;12,6;7,9
Helsingfors Kajsaniemi;2025;1;18;04:40;6,4;-0,9;Klart (0/8);1010,5;59;0;0;50000;301;12,6;7,5
Helsingfors Kajsaniemi;2025;1;18;04:50;6,2;-1;Klart (0/8);1010,6;60;0;0;50000;300;13,1;8,5
Helsingfors Kajsaniemi;2025;1;18;05:00;6,2;-1,1;Klart (0/8);1010,7;60;0;0;50000;302;13,8;8,9
Helsingfors Kajsaniemi;2025;1;18;05:10;6,1;-1,2;Klart (0/8);1010,8;59;0;0;50000;301;16;9,3
Helsingfors Kajsaniemi;2025;1;18;05:20;6,3;-1,4;Klart (0/8);1011;58;0;0;50000;307;13,8;9,1
Helsingfors Kajsaniemi;2025;1;18;05:30;6,2;-1,7;Klart (0/8);1011,2;57;0;0;50000;311;16,9;8,8
Helsingfors Kajsaniemi;2025;1;18;05:40;6,2;-1,9;Klart (0/8);1011;56;0;0;50000;308;14,1;10
Helsingfors Kajsaniemi;2025;1;18;05:50;6,3;-2,2;Klart (0/8);1011;55;0;0;50000;305;17,9;10,1
Helsingfors Kajsaniemi;2025;1;18;06:00;6;-2,2;Klart (0/8);1011,3;55;0;0;50000;309;17,5;10,4
Helsingfors Kajsaniemi;2025;1;18;06:10;6,2;-2,3;Klart (0/8);1011,3;55;0;0;50000;308;19,5;11,7
Helsingfors Kajsaniemi;2025;1;18;06:20;5,9;-2,3;Klart (0/8);1011,5;56;0;0;50000;308;16,7;10,2
Helsingfors Kajsaniemi;2025;1;18;06:30;5,8;-2,4;Klart (0/8);1011,5;56;0;0;50000;310;17;8,8
Helsingfors Kajsaniemi;2025;1;18;06:40;5,5;-2,4;Klart (0/8);1011,6;57;0;0;50000;311;17;10,1
Helsingfors Kajsaniemi;2025;1;18;06:50;5,9;-2,7;Klart (0/8);1011,8;54;0;0;50000;306;17,3;10,9
Helsingfors Kajsaniemi;2025;1;18;07:00;5,7;-2,7;Klart (0/8);1012;55;0;0;50000;312;17,9;10,7
Helsingfors Kajsaniemi;2025;1;18;07:10;5,7;-2,8;Klart (0/8);1012,2;55;0;0;50000;309;16,7;10,8
Helsingfors Kajsaniemi;2025;1;18;07:20;5,4;-2,8;Klart (0/8);1012,3;56;0;0;50000;310;16,3;10,9
Helsingfors Kajsaniemi;2025;1;18;07:30;5,4;-2,8;Klart (0/8);1012,4;56;0;0;50000;310;16,8;10
Helsingfors Kajsaniemi;2025;1;18;07:40;5,2;-2,8;Klart (0/8);1012,4;56;0;0;50000;314;16,5;10,7
Helsingfors Kajsaniemi;2025;1;18;07:50;5,1;-2,8;Klart (0/8);1012,6;57;0;0;50000;313;18,5;10,1
Helsingfors Kajsaniemi;2025;1;18;08:00;5,2;-2,9;Klart (0/8);1012,7;56;0;0;50000;313;15,4;9,1
Helsingfors Kajsaniemi;2025;1;18;08:10;5,1;-2,9;Klart (0/8);1012,8;56;0;0;50000;314;14,5;8,8
Helsingfors Kajsaniemi;2025;1;18;08:20;4,7;-2,7;Klart (0/8);1013;58;0;0;50000;316;15,6;10,4
Helsingfors Kajsaniemi;2025;1;18;08:30;4,8;-2,8;Klart (0/8);1013,3;58;0;0;50000;317;15,4;9,5
Helsingfors Kajsaniemi;2025;1;18;08:40;4,8;-2,9;Klart (0/8);1013,4;58;0;0;50000;316;14,8;10,1
Helsingfors Kajsaniemi;2025;1;18;08:50;4,8;-2,9;Klart (0/8);1013,5;58;0;0;50000;315;14,4;8,9
Helsingfors Kajsaniemi;2025;1;18;09:00;4,7;-2,8;Klart (0/8);1013,6;58;0;0;50000;314;16;9,3
Helsingfors Kajsaniemi;2025;1;18;09:10;4,5;-2,8;Klart (0/8);1013,8;59;0;0;50000;314;14,6;9,5
Helsingfors Kajsaniemi;2025;1;18;09:20;4,6;-2,8;Klart (0/8);1014,1;59;0;0;50000;315;16,8;11,2
Helsingfors Kajsaniemi;2025;1;18;09:30;4,3;-2,8;Klart (0/8);1014,2;60;0;0;50000;314;14,7;10
Helsingfors Kajsaniemi;2025;1;18;09:40;4,4;-2,9;Klart (0/8);1014,5;59;0;0;50000;314;16,5;9,9
Helsingfors Kajsaniemi;2025;1;18;09:50;4,4;-3;Klart (0/8);1014,6;59;0;0;50000;315;14,9;9,9
Helsingfors Kajsaniemi;2025;1;18;10:00;4,2;-2,9;Klart (0/8);1014,8;60;0;0;50000;318;14,9;9,1
Helsingfors Kajsaniemi;2025;1;18;10:10;4,4;-3;Klart (0/8);1015;58;0;0;50000;316;14,5;9,5
Helsingfors Kajsaniemi;2025;1;18;10:20;4,5;-3,1;Klart (0/8);1014,9;58;0;0;50000;312;14,5;10,2
Helsingfors Kajsaniemi;2025;1;18;10:30;4,6;-3,2;Klart (0/8);1015,1;57;0;0;50000;312;17,8;10,5
Helsingfors Kajsaniemi;2025;1;18;10:40;4,6;-3,2;Klart (0/8);1015;57;0;0;50000;315;15,6;9,6
Helsingfors Kajsaniemi;2025;1;18;10:50;4,5;-3;Klart (0/8);1015,1;58;0;0;50000;314;14;9,1
Helsingfors Kajsaniemi;2025;1;18;11:00;4,4;-2,9;Klart (0/8);1015,2;59;0;0;50000;320;17,2;9,6
Helsingfors Kajsaniemi;2025;1;18;11:10;4,5;-3;Klart (0/8);1014,9;58;0;0;50000;321;18,3;12
Helsingfors Kajsaniemi;2025;1;18;11:20;4,8;-3,1;Klart (0/8);1015,1;57;0;0;50000;316;17,3;11
Helsingfors Kajsaniemi;2025;1;18;11:30;4,9;-3,3;Klart (0/8);1015;55;0;0;50000;314;15,4;9,7
Helsingfors Kajsaniemi;2025;1;18;11:40;4,7;-3,1;Klart (0/8);1015,2;57;0;0;50000;319;16,2;10,1
Helsingfors Kajsaniemi;2025;1;18;11:50;4,8;-3,1;Klart (0/8);1015,2;57;0;0;50000;313;17,1;10,5
Helsingfors Kajsaniemi;2025;1;18;12:00;4,7;-3,1;Klart (0/8);1015,1;57;0;0;50000;321;16,8;11,5
Helsingfors Kajsaniemi;2025;1;18;12:10;4,7;-3,3;Klart (0/8);1015,3;56;0;0;48920;321;12,6;8,4
Helsingfors Kajsaniemi;2025;1;18;12:20;4,7;-3,3;Klart (0/8);1015,2;56;0;0;49620;322;17,8;10,5
Helsingfors Kajsaniemi;2025;1;18;12:30;4,8;-3,4;Klart (0/8);1015,2;55;0;0;44590;325;14,5;10,2
Helsingfors Kajsaniemi;2025;1;18;12:40;4,9;-3,4;Klart (0/8);1015,4;55;0;0;50000;321;13,1;9,1
Helsingfors Kajsaniemi;2025;1;18;12:50;5;-3,5;Klart (0/8);1015,4;54;0;0;47290;318;15,4;10,6
Helsingfors Kajsaniemi;2025;1;18;13:00;4,9;-3,5;Klart (0/8);1015,5;55;0;0;48770;318;17,1;9,2
Helsingfors Kajsaniemi;2025;1;18;13:10;5;-3,4;Klart (0/8);1015,6;55;0;0;50000;319;14,3;9,4
Helsingfors Kajsaniemi;2025;1;18;13:20;4,9;-3,3;Klart (0/8);1015,7;55;0;0;50000;317;13,7;9
Helsingfors Kajsaniemi;2025;1;18;13:30;5;-3,5;Klart (0/8);1015,8;54;0;0;47370;317;13,6;8,4
Helsingfors Kajsaniemi;2025;1;18;13:40;5;-3,4;Klart (0/8);1016;55;0;0;47870;315;14,5;8,7
Helsingfors Kajsaniemi;2025;1;18;13:50;5;-3,5;Klart (0/8);1015,9;54;0;0;50000;312;14,2;8,6
